id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
247653244,247653244,Mufti Menk,muftimenk,Zimbabwe,,Zimbabwe,https://t.co/6YDEi6Fq8K,,False,7280503,1,2705,Sat Feb 05 07:57:28 +0000 2011,1,,,True,True,10823,,,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,True,http://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_banners/247653244/1551490832,CF770B,000000,EADEAA,333333,True,True,False,False,False,False,False,none
247653244,247653244,Mufti Menk,muftimenk,Zimbabwe,,Zimbabwe,https://t.co/6YDEi6Fq8K,,False,7280503,1,2705,Sat Feb 05 07:57:28 +0000 2011,1,,,True,True,10823,,,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,True,http://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_banners/247653244/1551490832,CF770B,000000,EADEAA,333333,True,True,False,False,False,False,False,none
247653244,247653244,Mufti Menk,muftimenk,Zimbabwe,,Zimbabwe,https://t.co/6YDEi6Fq8K,,False,7280503,1,2705,Sat Feb 05 07:57:28 +0000 2011,1,,,True,True,10823,,,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,True,http://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_banners/247653244/1551490832,CF770B,000000,EADEAA,333333,True,True,False,False,False,False,False,none
247653244,247653244,Mufti Menk,muftimenk,Zimbabwe,,Zimbabwe,https://t.co/6YDEi6Fq8K,,False,7280503,1,2705,Sat Feb 05 07:57:28 +0000 2011,1,,,True,True,10823,,,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,True,http://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_banners/247653244/1551490832,CF770B,000000,EADEAA,333333,True,True,False,False,False,False,False,none
247653244,247653244,Mufti Menk,muftimenk,Zimbabwe,,Zimbabwe,https://t.co/6YDEi6Fq8K,,False,7280503,1,2705,Sat Feb 05 07:57:28 +0000 2011,1,,,True,True,10823,,,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,True,http://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_banners/247653244/1551490832,CF770B,000000,EADEAA,333333,True,True,False,False,False,False,False,none
247653244,247653244,Mufti Menk,muftimenk,Zimbabwe,,Zimbabwe,https://t.co/6YDEi6Fq8K,,False,7280503,1,2705,Sat Feb 05 07:57:28 +0000 2011,1,,,True,True,10823,,,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,True,http://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_banners/247653244/1551490832,CF770B,000000,EADEAA,333333,True,True,False,False,False,False,False,none
247653244,247653244,Mufti Menk,muftimenk,Zimbabwe,,Zimbabwe,https://t.co/6YDEi6Fq8K,,False,7280503,1,2705,Sat Feb 05 07:57:28 +0000 2011,1,,,True,True,10823,,,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,True,http://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_banners/247653244/1551490832,CF770B,000000,EADEAA,333333,True,True,False,False,False,False,False,none
247653244,247653244,Mufti Menk,muftimenk,Zimbabwe,,Zimbabwe,https://t.co/6YDEi6Fq8K,,False,7280503,1,2705,Sat Feb 05 07:57:28 +0000 2011,1,,,True,True,10823,,,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,True,http://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_banners/247653244/1551490832,CF770B,000000,EADEAA,333333,True,True,False,False,False,False,False,none
247653244,247653244,Mufti Menk,muftimenk,Zimbabwe,,Zimbabwe,https://t.co/6YDEi6Fq8K,,False,7280503,1,2705,Sat Feb 05 07:57:28 +0000 2011,1,,,True,True,10823,,False,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,True,http://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_banners/247653244/1551490832,CF770B,000000,EADEAA,333333,True,True,False,False,False,False,False,none
247653244,247653244,Mufti Menk,muftimenk,Zimbabwe,,Zimbabwe,https://t.co/6YDEi6Fq8K,,False,7280503,1,2705,Sat Feb 05 07:57:28 +0000 2011,1,,,True,True,10823,,4753,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,True,http://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_banners/247653244/1551490832,CF770B,000000,EADEAA,333333,True,True,False,False,False,False,False,none
247653244,247653244,Mufti Menk,muftimenk,Zimbabwe,,Zimbabwe,https://t.co/6YDEi6Fq8K,,False,7280503,1,2705,Sat Feb 05 07:57:28 +0000 2011,1,,,True,True,10823,,15116,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,True,http://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_banners/247653244/1551490832,CF770B,000000,EADEAA,333333,True,True,False,False,False,False,False,none
247653244,247653244,Mufti Menk,muftimenk,Zimbabwe,,Zimbabwe,https://t.co/6YDEi6Fq8K,,False,7280503,1,2705,Sat Feb 05 07:57:28 +0000 2011,1,,,True,True,10823,,False,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,True,http://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_banners/247653244/1551490832,CF770B,000000,EADEAA,333333,True,True,False,False,False,False,False,none
247653244,247653244,Mufti Menk,muftimenk,Zimbabwe,,Zimbabwe,https://t.co/6YDEi6Fq8K,,False,7280503,1,2705,Sat Feb 05 07:57:28 +0000 2011,1,,,True,True,10823,,False,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,True,http://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_banners/247653244/1551490832,CF770B,000000,EADEAA,333333,True,True,False,False,False,False,False,none
247653244,247653244,Mufti Menk,muftimenk,Zimbabwe,,Zimbabwe,https://t.co/6YDEi6Fq8K,,False,7280503,1,2705,Sat Feb 05 07:57:28 +0000 2011,1,,,True,True,10823,,en,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,True,http://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_images/1102171650982928385/JR6X6tOB_normal.jpg,https://pbs.twimg.com/profile_banners/247653244/1551490832,CF770B,000000,EADEAA,333333,True,True,False,False,False,False,False,none
